ASIN	标题	标题(翻译)	内容	内容(翻译)	VP评论	Vine Voice评论	型号	星级	赞同数	图片数量	图片地址	是否有视频	视频地址	评论链接	评论人	头像地址	所属国家	评论人主页	红人计划链接	评论时间
B0C7KP9WLQ	Love it!,,	爱它！，，	Perfect for any office!	非常适合任何办公室！	Y		Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/RRGGP0OWF26HW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	LeAnn Beaty	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHUXPJG2AL2T4O3CPPWYXZLQDOVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-09-07
B0C7KP9WLQ	This is the perfect home desk, hands down.	这是完美的家庭桌子，放下手。	Home office.	内政部。	Y		Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/R553TE7P1H7C1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	Eric Ellis	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFKL5DBAB337EYBWEFHBKSBF3U2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-08-26
B0C7KMF7L2	Nice desk	漂亮的桌子	Easy to assemble and a great desk for a great price	易于组装和出色的桌子	Y		Color: Grey	5	0					https://www.amazon.com/gp/customer-reviews/R1V0D9UIZ2JUAB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	Tom S.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGI3RSB2235ZNT6REHUJR5GJOLIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-08-23
B0C7KP9WLQ	New desk	新桌子	Great desk easy to put together.  Love the space.	很棒的办公桌易于放在一起。爱这个空间。	Y		Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/R2PK6CJEPTSN8P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEA3D2OANALPGHLSRHJETV4ZHVGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-08-22
B0C7KP9WLQ	Perfect	完美的	Looks amazing in my home office. Assembly was a little challenging, but end result was worth it.	在我的家庭办公室看起来很棒。大会有点具有挑战性，但最终结果值得。	Y		Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/R2A76UCF25JSPH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	SA	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEM5ZGM4N6ICSRXXP4NMEHZRBB3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-08-13
B0C7KP9WLQ	Great desk!	很棒的桌子！	This was a great purchase. Got it on sale and I love it! It's way bigger than I thought it was going to be but I'm good with that. Easy to put together.	这是一个很棒的购买。发售它，我喜欢它！它比我想象的要大得多，但我对此很好。容易放在一起。	Y		Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/R3MTIDLVQCDBLM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	Channing Ruthardt	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AE6I4FAWIQ2SURZP7JP4I5KKH4IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-07-22
B0C7KMF7L2	Wow. Nicely designed and quality	哇。设计精美，质量	I've bought too many disks to count over the years.  This time, moving to a new house, I wanted a nice setup that was well made.  I always need L shaped desks because of the tasks that I do and equipment around me, scanners, printers, head sets, lamp, Bible reading, and this one exceeded my expectations.  First off, I've had the desk for weeks before my move and the two boxes are HEAVY.  Arrived on different dates but didn't bother me.  Instructions weren't clearest but just read and use common sense and logic and it's not bad.  This thing fits so well together that it seems like a solid piece of furniture.  The storage compartments are excellent for putting my scanner out of sight, laptop and shredder.  My office looks clean.  I hope I never move again because I don't want to take this apart or ever have to replace it.  Great product.  My only gripe is there should be pop in covers for the few open visible holes where the screws are installed. Not a biggie, I can grab something or paint it black.	这些年来，我买了太多的磁盘以计算数。这次，搬到新房子，我想要一个很好的设置。我总是需要L形桌子，因为我所做的任务以及周围的设备，扫描仪，打印机，头部，灯，圣经阅读，这超出了我的期望。首先，我的桌子持续了数周，然后两个盒子很重。到达不同的日期，但没有打扰我。说明不是最清楚的，而只是阅读和使用常识和逻辑，这还不错。这个东西非常适合在一起，看起来像是一件坚实的家具。该储物室非常适合将我的扫描仪置于视线，笔记本电脑和碎纸机之外。我的办公室看起来很干净。我希望我再也不会搬家，因为我不想将其拆开或不得不替换它。很棒的产品。我唯一的gripe是，应该在安装螺钉的几个开放式可见孔中盖上盖子。不是一个大的人，我可以抓住东西或黑色。	Y		Color: Grey	5	14	2.0	"https://m.media-amazon.com/images/I/810VTv3GEuL._SY200.jpg
https://m.media-amazon.com/images/I/81ZFgDy0c-L._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R2UT4P7FS39BE8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	Citizen Alejandro	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGNMTZGBEDEIZMXU426JPM6FA7RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-07-22
B0C7KMF7L2	Love it!	爱它！	The desk was perfect for what I was needing. Fairly easy to put together.	桌子非常适合我需要的东西。相当容易放在一起。	Y		Color: Grey	4	1					https://www.amazon.com/gp/customer-reviews/R1ZKAF0ECKIS5C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C7KMF7L2	Lisa	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AH32O5DYKA7TCK6GQFKSHUFQ7KMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2023-06-21
B0BQYP8JS2	So very nice	太好了	Great looking and sturdy.	看起来很棒，坚固。	Y		Size: 55 inches | Color: Grey	5	0					https://www.amazon.com/gp/customer-reviews/R112CI5CE3VETS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	VHailey1	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ec466dfb-95a8-4534-b825-f3cc093f35b4._CR0,0,437,437_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AH6FJUIKYBPBMKRHYLZF4TWZEMLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-02-23
B0CMCD8RPG	Happy customer	快乐的客户	I purchased this desk for my home office. It is the perfect height, looks great in the space, adequate storage for my needs, and very comfortable when I am working at my desk.	我为家庭办公室购买了这张桌子。这是完美的高度，在空间中看起来很棒，可以满足我的需求，并且在我在办公桌前工作时非常舒适。	Y		Size: 63-inches | Color: Walnut	5	0					https://www.amazon.com/gp/customer-reviews/R3BFKFOUDMM910/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Learning to sew!	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AE7VAZQ4VSF4PUC6WLNIPPGMDAWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-02-08
B0DLMPTS4V	Nice desk but pricey	很好，但价格昂贵	It takes some time to put together but directions are simple enough.  The wood top is laminate and peels and chips easy. For the price I would expect a better quality top since that gets the most use.  I recommend getting a glass company to measure and cut you a beveled glass to preserve the best you can	整理需要一些时间，但方向很简单。木制顶部是层压板的，剥离和薯条容易。以价格，我期望获得更高的质量顶部，因为这会获得最大的用途。我建议让一家玻璃公司测量并削减斜面玻璃，以保留最好的	Y		Size: 63-inches | Color: Dark Oak	3	0					https://www.amazon.com/gp/customer-reviews/R2IQB6TWS5XKW9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	kevin	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEMQ6ZVEVWMELBO4IJN57ULOGMNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-25
B0CLTN4LX6	Looks great!	看起来很棒！	Relatively easy to put together and is just as expected. Good value.	相对容易组合，并且是预期的。良好的价值。	Y		Size: 63 inches | Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/R1WJQ46QO22R0O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Kathy G.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFAYONYZWQH76UNMYUCJOHYG6CHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-24
B0CLTN4LX6	Great Quality!	优质！	This item is well worth the money. Very solid and very nice looking. I could not be happier with my purchase.	这个项目值得这笔钱。非常坚固，外观很好。我对购买不满意。	Y		Size: 63 inches | Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/RUEHA5BY37WV4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Christine Noriega	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AF4VWZVGCVJOTEXWHBUYCXQ654QA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-14
B09BCRCGS2	Not solid	不牢固			Y		Size: 55 inches | Color: Brown	1	0	1.0	https://m.media-amazon.com/images/I/81LXxniLidL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/R11L9YU5V547CN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Jeffrey L Bach	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AF4E7XRZSGM4KAZLDZNL4JEOT73A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-12
B0CLTN4LX6	Only half of order arrived	只有一半的订单到达	This is 2 pieces that was to be delivered in two packages. Only the package containing the desk arrived. Can I get answers on if and when I will receive the other piece.	这是两个包装的两块。只有包含桌子的包装到达。我可以得到答案是否以及何时会收到另一件作品。	Y		Size: 63 inches | Color: Brown	1	0					https://www.amazon.com/gp/customer-reviews/RBM81ZLPKKX4V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Jason K.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFTEMDBK43YKSCDYAIHJZMF2ZGUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-01
B0CS8ZZPDJ	Missing parts. Missing bolts.	缺少零件。缺少螺栓。	Only the desk showed up, I'm missing tge side cabinet that completes tge L shape desk. Desk seems to be good quality, good size, and very sturdy. So the side cabinet showed up 4 days later and the quality is horrible,  the provided hardware is trash, every time I put the 2  drawers together they came apart. I'm not happy with the side piece at all.	只有桌子出现，我缺少TGE Side柜，该餐桌完成了TGE L Shape Desk。桌子似乎质量很好，尺寸良好且非常坚固。因此，侧柜在4天后出现，质量很可怕，所提供的硬件是垃圾，每次我将两个抽屉放在一起时，它们都会分开。我对侧面的一件不满意。	Y		Size: 63 inches | Color: Grey	3	0					https://www.amazon.com/gp/customer-reviews/R2FUFJBYVSRBIW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Eduardo A.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGOX4VHFBJIGLVDOP7FFMD7IHYUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-12-26
B0CS8ZZPDJ	Awful. Misaligned screw holes and damaged pieces.	可怕。未对准的螺丝孔和损坏的碎片。	"This set arrived with damaged pieces in both the desk and file cabinet—mostly cosmetic, but a sign of the shockingly poor quality I would find once I tried to assemble the desk (after completing the file cabinet). The screw holes in the desk are wildly misaligned, making it impossible to properly mount the boards to the desk frame. I can only do one side or the other—and that's after tremendous strain.

This is honestly the lowest-quality item I have ever purchased. Really frustrating, to say the least."	"这套套装在桌子和文件柜中都损坏了，主要是化妆品，但是一旦我试图组装桌子，我就会发现质量令人震惊的迹象（完成文件柜后）。桌子上的螺钉孔非常不对准，使得无法将木板正确安装到桌子框架上。我只能做一侧或另一侧，这是巨大的压力。

老实说，这是我购买过的最低质量的物品。至少可以说真的很沮丧。"	Y		Size: 63 inches | Color: Grey	1	1					https://www.amazon.com/gp/customer-reviews/RG9RWW7A3RFUH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Zack Campbell	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFCTVRGCQB66AJ3AB4RM2JA66KHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-12-24
B0BQYP8JS2	Stylish desk.	时尚的桌子。	Product is reception/front desk at Montrose Center for Arts.  Looks great, color goes well with decor, design fits!	产品是蒙特罗斯艺术中心的接待/前台。看起来很棒，颜色与装饰，设计合身！	Y		Size: 55 inches | Color: Grey	4	0					https://www.amazon.com/gp/customer-reviews/RCCBH6ZI53GV9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Dave Margaret Kaufmann	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHU4ZGP2YVV3CZXQ74P7R76FYYLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-12-13
B0CS8ZZPDJ	The best quality desk you can buy online	您可以在线购买的最优质的办公桌	I absolutely love this desk. It is VERY heavy and sturdy and will be around many years as part of my home office. You will need a lot of room for it as it is quite large. The quality of the wood is great. It is beautiful. I had purchased another desk from a reputable furniture store that was more than double the price. It was made out of plywood and the wood split and desk fell apart. This one here will not do that. Just buy it if you are on the fence. I am so happy with my purchase.	我非常喜欢这张桌子。它非常重且坚固，将作为我家庭办公室的一部分使用很多年。您将需要很多空间，因为它相当大。木材的质量非常好。它很漂亮。我从一家有名的家具店买了另一张桌子，价格是原来的两倍多。它是用胶合板制成的，木头裂开，桌子散架了。这里的这个不会这样做。如果你在犹豫不决，就买它吧。我对我的购买感到非常满意。	Y		Size: 63 inches | Color: Grey	5	0	2.0	"https://m.media-amazon.com/images/I/71mTHMDgF8L._SY200.jpg
https://m.media-amazon.com/images/I/71z5GmFujtL._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R2C6KRR6I7PFV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Drace Family	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGSSIDTA3GINBGXBOBDBJHTRCU7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-12-12
B0CMCD8RPG	Bad product	不良产品	Compré esta mesa para mi computadora esperando un mueble resistente y funcional, pero me ha decepcionado totalmente. El material se siente endeble y mal acabado, las piezas no encajan bien y tuve que forzar algunos tornillos. Además, la superficie no es tan estable como esperaba: cada vez que escribo con el teclado, la mesa tiembla ligeramente. El espacio para colocar el monitor y otros periféricos resulta más reducido de lo que indicaba la descripción, y, en general, no transmite la calidad que uno esperaría por el precio. No la recomendaría	我为我的电脑买了这张桌子，期望能有一件坚固而实用的家具，但我完全失望了。材料感觉很脆弱且加工得很差，零件不太合适，我不得不用力拧一些螺丝。此外，表面并不像我预期的那么稳定：每次我用键盘打字时，桌子都会轻微晃动。放置显示器和其他外围设备的空间比指示的描述要小，并且通常，它并不能传达人们对价格所期望的质量。我不会推荐她	Y		Size: 63-inches | Color: Walnut	1	1	4.0	"https://m.media-amazon.com/images/I/61JQ3+hwtrL._SY200.jpg
https://m.media-amazon.com/images/I/61j2gGuzA2L._SY200.jpg
https://m.media-amazon.com/images/I/61rtILS-LdL._SY200.jpg
https://m.media-amazon.com/images/I/71-+ZB92t-L._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R28GWPU090X4FY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Yesenia	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c01b562e-42c0-4811-8608-0f94ec636687._CR0,0.0,1000,1000_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AEJSE2M2TYGFCM4FY5PYM7HPZA2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-12-09
B0CS8ZZPDJ	Open desk for lots of space	开放式办公桌，空间宽敞	Bought for new house and like the large open surface and some nice accessory pieces on the way. Box arrived but some things f the pieces are chipped even though box was fine. Have emailed but wasn’t easy so hoping customer service will send out replacement pieces.	为新房子买的，喜欢大的开放式表面和一些正在路上的漂亮配件。盒子到了，但即使盒子完好，一些东西还是有碎片碎片。已经发了电子邮件，但并不容易，所以希望客户服务能寄出替换件。	Y		Size: 63 inches | Color: Grey	4	0	1.0	https://m.media-amazon.com/images/I/71wXgHDwTNL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/RQUOP7IAFMVNR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	genie	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a951fc2f-cc46-4452-bdea-9f53102e1c27._CR187,0,1125,1125_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AGBLMB5Z44X5RHAVEBS7DOY3E46Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-12-03
B0CLTN4LX6	Nice desks	漂亮的书桌	Nice desks, have a shelf at bottom that you can use for anything. I use it for internet equipment and to hide wires. The material looks nice and feels nice but isnt real wood so there’s that. assembly is easy(at least for me who has all the tools).	漂亮的书桌，底部有一个架子，你可以用它来放任何东西。我用它来制作互联网设备和隐藏电线。这种材料看起来不错，感觉也很好，但不是真木，所以就是这样。组装很容易（至少对于拥有所有工具的我来说）。	Y		Size: 63 inches | Color: Brown	5	0			Y	https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/b3065d68-b242-4ea4-a892-04d929eaf97f/default.vertical.jobtemplate.mp4.480.mp4	https://www.amazon.com/gp/customer-reviews/R1ARGZINEBG4L8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Haseeb Rehman	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHU6ZOR6HXMEUQMIG54KWVX3BMMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-11-27
B0BQYP8JS2	Bad customer service	糟糕的客户服务	I ordered this desk and it did not fit.. I returned it but the company made me pay for shipping. It cost 279.00 the same amount as the desk! Do not buy from them.	我订购了这张桌子，但它不合适..我退回了它，但公司让我支付运费。它的成本与 Desk 相同！不要从他们那里购买。	Y		Size: 55 inches | Color: Grey	1	1					https://www.amazon.com/gp/customer-reviews/R2SOJ2LL62L4CN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	T D K	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEEGLHJFMFBZGWC6QXVL5U73MDEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-11-15
B0CLTN4LX6	Mislabeled parts on cabinet	机柜上贴错标签的部件	"The one star is not for the desk itself, it’s for the mislabeling of all of the parts for the cabinet. The desk went together nicely and all parts were included. I like it and it seems sturdy.
The file cabinet that came in a separate box was a nightmare. At first I thought there were 5 missing pieces, but it turned out that all of the parts and hardware were mislabeled.  Also, there were pieces included that weren’t in the manual or list of parts. It would appear that they changed the parts but didn’t send an updated manual. My brother (engineer type) was able to “wing” it and put it together, but most people would not have been able to.  Now that it’s together, the cabinet itself is nice.  Again, the one star isn’t for the desk and cabinet but for the mislabeling of parts and instruction manual."	"一颗星不是针对桌子本身，而是针对橱柜的所有部件贴错标签。桌子叠得很合，所有部件都包括在内。我喜欢它，而且它看起来很坚固。
装在单独盒子里的文件柜简直是一场噩梦。起初我以为缺少 5 个部分，但事实证明所有零件和硬件都贴错了标签。 此外，还有一些作品没有在手册或零件清单中。看起来他们更改了零件但没有发送更新的手册。我哥哥（工程师类型）能够“翼”它并组装起来，但大多数人都做不到。 现在它在一起了，橱柜本身也很好。 同样，一星不是针对桌子和橱柜的，而是针对零件和说明手册的错误标签。"	Y		Size: 63 inches | Color: Brown	1	1					https://www.amazon.com/gp/customer-reviews/R1X2REUKSJ63SZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Sue	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHJHBARF57PWITCXHY4COXGMX6JQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-11-07
B0CMCD8RPG	Fast delivery and easy to assemble by one person.	交货快，一个人很容易组装。	Fast delivery and easy to assemble by one person.	交货快，一个人很容易组装。	Y		Size: 63-inches | Color: Walnut	5	0					https://www.amazon.com/gp/customer-reviews/R2TUO3GZKIF7OG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	BlackScorpi0	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFNCVA5FJZF6SMF5BXX7Y4PQBPCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-11-03
B09BCRCGS2	Nightmare to put together	噩梦放在一起	The instructions were poorly written. The parts were all mislabeled.  If your not very mechanical, do not buy this product.	说明写得很糟糕。这些零件都贴错了标签。 如果您不是很机械，请不要购买此产品。	Y		Size: 55 inches | Color: Brown	2	1					https://www.amazon.com/gp/customer-reviews/RICODZ5X6O8TV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Kathleen M. Taris	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFQQ62GR2UWZ3TULZF4VAE3AXYQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-10-22
B0CMCD8RPG	Good for the price	物美价廉	Works well for my home office.	适合我的家庭办公室。	Y		Size: 63-inches | Color: Walnut	5	0					https://www.amazon.com/gp/customer-reviews/R2HUS28EG80IRN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Jeff	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHW6YOQ7PNPLW2VESQUPNQSE6FIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-10-20
B09BCRCGS2	Great product!	很棒的产品！	This is great product, I recommend it for small office desk.	这是很棒的产品，我推荐它用于小型办公桌。	Y		Size: 55 inches | Color: Brown	5	0					https://www.amazon.com/gp/customer-reviews/R1ICPXVG0FSP4P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	Great product!	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHS54FIJYMI6KEGTFXTPTL5GJ2FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-10-19
B0BQYP8JS2	Professio!ally Nice, Sturdy, but Overpriced!	教授！艾莉很好，坚固，但价格过高！	"Very nice professional executive type office desk.  It's very sturdy and built to last.  However, the instructions to put it together are the worst. The drawer connection pieces also used the cheapest old version of these which are a little more complicated.  They should have used the wheeled version of drawer attachments which are simplest.  I also feel like it is overpriced by at least $100 now that I've looked at other similar options.

We also bought another similar one for another office which was 60% cheaper and cost $120, which was just as sturdy and well designed.  Just had slightly thinner compressed boards. Overall, I'm happy with the desk itself but would not recommend it or purchase it again for the reasons above."	"非常好的专业执行类型办公桌。它非常坚固，可以持久。但是，将其放在一起的说明是最糟糕的。抽屉连接件还使用了最便宜的旧版本，这些版本更为复杂。他们应该使用最简单的抽屉附件的轮式版本。我也觉得当我研究了其他类似的选择时，我也觉得它的价格至少为100美元。

我们还为另一个办公室买了另一个类似的办公室，该办公室便宜60％，价格为120美元，这也是坚固且设计精良。只是压缩板略薄。总的来说，我对桌子本身感到满意，但由于上述原因，我不会推荐或再次购买。"	Y		Size: 55 inches | Color: Grey	2	0					https://www.amazon.com/gp/customer-reviews/R1IWND5OEB424O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	C.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AF75JECRBENBHXAL4TF3DBS2CFVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-09-29
B0CLTN4LX6	Poor Quality	质量差	What a disappointment.  I read the reviews but still gave it a go.  NOT WORTH THE PRICE!!!  The desk was warped, and didn't line up with all its matching pieces.  DO NOT waste your $$$ on this desk - the only reason why we kept it was because we had already assembled it, and we weren't about the break the desk down and repack it and send it back.	多么失望。我阅读了评论，但仍然给了它。不值得！！！桌子被扭曲了，没有与所有匹配的作品一致。不要在这张桌子上浪费您的$$$  - 我们保留它的唯一原因是因为我们已经组装了它，而我们不关心桌子下台并重新打包并将其发送回去。	Y		Size: 63 inches | Color: Brown	1	1					https://www.amazon.com/gp/customer-reviews/R48PJ1PPXKODC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CMCD8RPG	AS	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEJQZKFWD5OGPCASG3PVOPQRYIEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-09-28
